,ABB LTD,ALCON,GEBERIT,GIVAUDAN,HOLCIM,KUEHNE NAEL,LOGITECH,LONZA,NESTLE,NOVARTIS,PARTNERS GROUP,RICHEMONT,ROCHE,SIKA,SONOVA,SWISS LIFE HOLDING,SWISS RE,SWISSCOM,UBS GROUP,ZURICH INSURANCE
2013-08-15,20.950001,,233.0,1314.0,67.714287,119.400002,6.8,64.377129,62.450001,60.332344,240.199997,92.699997,237.399994,44.016666,108.079437,179.699997,72.150002,427.600006,19.07,243.0
2013-08-16,20.92,,232.300003,1305.0,67.523811,119.900002,6.67,64.469757,62.099998,59.801949,241.0,93.300003,236.199997,43.466667,107.185394,179.800003,72.150002,428.799988,19.25,243.0
2013-08-19,20.799999,,234.300003,1319.0,64.523811,118.699997,6.71,64.099236,61.849998,59.846149,243.899994,93.599998,238.300003,43.833332,107.08606,179.600006,72.0,427.799988,18.83,241.899994
2013-08-20,20.6,,233.100006,1299.0,63.142857,117.599998,6.65,64.191864,61.799999,60.68594,242.199997,92.800003,240.199997,43.400002,106.390694,177.5,72.400002,425.399994,18.469999,240.399994
2013-08-21,20.49,,230.0,1277.0,62.523808,116.0,6.65,63.404522,61.450001,60.553341,240.899994,92.349998,237.699997,43.400002,106.390694,177.899994,71.550003,419.799988,18.35,239.100006
2013-08-22,20.76,,234.199997,1288.0,63.047619,117.099998,6.73,64.330811,62.0,61.172134,243.899994,94.099998,240.899994,43.700001,107.384071,181.0,73.0,419.5,18.82,242.699997
2013-08-23,20.83,,235.600006,1299.0,63.857143,117.0,6.87,64.469757,62.049999,61.348934,243.399994,93.349998,240.300003,44.099998,107.384071,185.399994,74.199997,420.5,18.950001,244.100006
2013-08-26,20.85,,233.899994,1295.0,63.285713,117.599998,7.1,63.960297,62.549999,61.437332,244.0,93.199997,241.800003,44.233334,106.688705,184.0,74.349998,420.799988,18.76,243.399994
2013-08-27,20.43,,230.800003,1270.0,61.904762,116.699997,6.98,62.015087,61.799999,60.553341,237.5,90.150002,239.199997,43.150002,104.900627,179.5,73.599998,415.899994,18.26,237.600006
2013-08-28,20.299999,,228.100006,1241.0,60.714287,115.400002,6.92,60.996166,61.049999,59.801949,236.699997,88.099998,234.600006,41.916664,102.913872,176.899994,72.900002,413.0,18.129999,234.600006
2013-08-29,20.139999,,229.0,1240.0,61.047619,116.199997,6.88,61.412998,60.599998,59.846149,237.800003,89.400002,234.100006,42.466667,102.913872,178.300003,72.099998,416.600006,18.09,228.800003
